TID,VAR,TRP,VAL
80159211,TC,RG,0
80159211,TC,RM,0
80159211,TC,RS,0
80172511,TC,R,1
80172511,TC,RG,1
80172511,TC,RM,1
80172511,TC,RS,1
80233911,TC,R,0
80233911,TC,RG,0
80233911,TC,RM,0
80233911,TC,RS,0
80460611,TC,R,0
80460611,TC,RG,0
80460611,TC,RM,0
80460611,TC,RS,0
80568811,TC,R,0
80568811,TC,RG,0
80568811,TC,RM,0
80568811,TC,RS,0
80275511,TC,R,1
80275511,TC,RG,1
80275511,TC,RM,1
80275511,TC,RS,1
80427511,TC,R,0
80427511,TC,RG,0
80427511,TC,RM,0
80427511,TC,RS,0
80527211,TC,R,0
80527211,TC,RG,0
80527211,TC,RM,0
80527211,TC,RS,0
80531011,TC,R,0
80531011,TC,RG,0
80531011,TC,RM,0
80531011,TC,RS,0
80131811,TC,R,1
80131811,TC,RG,1
80131811,TC,RM,1
80131811,TC,RS,1
80527011,TC,R,1
80527011,TC,RG,1
80527011,TC,RM,1
80527011,TC,RS,1
80253911,TC,R,1
80253911,TC,RG,1
80253911,TC,RM,1
80253911,TC,RS,1
80321411,TC,R,0
80321411,TC,RG,0
80321411,TC,RM,0
80321411,TC,RS,0
80560811,TC,R,0
80560811,TC,RG,0
80560811,TC,RM,0
80560811,TC,RS,0
80565811,TC,R,0
80565811,TC,RG,0
80565811,TC,RM,0
80565811,TC,RS,0
80570511,TC,R,1
80570511,TC,RG,1
80570511,TC,RM,1
80570511,TC,RS,1
80577611,TC,R,0
80577611,TC,RG,0
80577611,TC,RM,0
80577611,TC,RS,0
80638711,TC,R,0
80638711,TC,RG,0
80638711,TC,RM,0
80638711,TC,RS,0
80694211,TC,R,0
80694211,TC,RG,0
80694211,TC,RM,0
80694211,TC,RS,0
80742111,TC,R,0
80742111,TC,RG,0
80742111,TC,RM,0
80742111,TC,RS,0
80486211,TC,R,0
80486211,TC,RG,0
80486211,TC,RM,0
80486211,TC,RS,0
80709411,TC,R,1
80709411,TC,RG,1
80709411,TC,RM,1
80709411,TC,RS,1
80496511,TC,R,0
80496511,TC,RG,0
80496511,TC,RM,0
80496511,TC,RS,0
80377611,TC,R,1
80377611,TC,RG,1
80377611,TC,RM,1
80377611,TC,RS,1
80500711,TC,R,1
80500711,TC,RG,1
80500711,TC,RM,1
80500711,TC,RS,1
80355011,TC,R,0
80355011,TC,RG,0
80355011,TC,RM,0
80355011,TC,RS,0
80366611,TC,R,1
80366611,TC,RG,1
80366611,TC,RM,1
80366611,TC,RS,1
80063511,TC,R,1
80063511,TC,RG,1
80063511,TC,RM,1
80063511,TC,RS,1
80114311,TC,R,0
80114311,TC,RG,0
80114311,TC,RM,0
80114311,TC,RS,0
80134111,TC,R,0
80134111,TC,RG,0
80134111,TC,RM,0
80134111,TC,RS,0
80143311,TC,R,0
80143311,TC,RG,0
80143311,TC,RM,0
80143311,TC,RS,0
80552511,TC,R,1
80552511,TC,RG,1
80552511,TC,RM,1
80552511,TC,RS,1
80105111,TC,R,0
80105111,TC,RG,0
80105111,TC,RM,0
80105111,TC,RS,0
80478211,TC,R,1
80478211,TC,RG,1
80478211,TC,RM,1
80478211,TC,RS,1
80383011,TC,R,1
80383011,TC,RG,1
80383011,TC,RM,1
80383011,TC,RS,1
80423411,TC,R,0
80423411,TC,RG,0
80423411,TC,RM,0
80423411,TC,RS,0
80758311,TC,R,0
80758311,TC,RG,0
80758311,TC,RM,0
